
For query : <DOC>


For query : <DOCNO> 1 </DOCNO>
187 Q0 CACM-475 8 0.031709128498607284 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1663 9 0.02785985999529769 QueryLikelihoodModelStemNoStop
187 Q0 CACM-228 10 0.025000905712718277 QueryLikelihoodModelStemNoStop
187 Q0 CACM-31 11 0.025000905712718277 QueryLikelihoodModelStemNoStop
187 Q0 CACM-172 12 0.02407497978679235 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1660 13 0.02407497978679235 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1513 14 0.02407497978679235 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2397 15 0.02321519142700399 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1666 16 0.02241560452888483 QueryLikelihoodModelStemNoStop
187 Q0 CACM-544 17 0.02241469881616655 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2386 18 0.021667572379384943 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1451 19 0.021667572379384943 QueryLikelihoodModelStemNoStop
187 Q0 CACM-568 20 0.021667572379384943 QueryLikelihoodModelStemNoStop
187 Q0 CACM-881 21 0.020968647648202148 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1436 22 0.020968647648202148 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2657 23 0.02042428244384893 QueryLikelihoodModelStemNoStop
187 Q0 CACM-842 24 0.019697875409687975 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2106 25 0.019043996892793628 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1661 26 0.018572334284146848 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1682 27 0.01796032966856376 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1655 28 0.017892625395035566 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1732 29 0.017568473280285844 QueryLikelihoodModelStemNoStop
187 Q0 CACM-143 30 0.017106168870613014 QueryLikelihoodModelStemNoStop
187 Q0 CACM-612 31 0.016667572379384942 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1678 32 0.016253622850873107 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1822 33 0.015854564249303642 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1380 34 0.015587304887831329 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2694 35 0.015477096188908754 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1688 36 0.015477096188908754 QueryLikelihoodModelStemNoStop
187 Q0 CACM-929 37 0.015477096188908754 QueryLikelihoodModelStemNoStop
187 Q0 CACM-58 38 0.014944340161068737 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2291 39 0.014773632985445552 QueryLikelihoodModelStemNoStop
187 Q0 CACM-806 40 0.014773632985445552 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1687 41 0.014445350157162723 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2005 42 0.014445350157162723 QueryLikelihoodModelStemNoStop
187 Q0 CACM-3184 43 0.014444778635105201 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1659 44 0.014258914528503664 QueryLikelihoodModelStemNoStop
187 Q0 CACM-3154 45 0.013893417452480274 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1561 46 0.013542572379384945 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1899 47 0.013542572379384945 QueryLikelihoodModelStemNoStop
187 Q0 CACM-134 48 0.013542572379384945 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1689 49 0.013266211835167257 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2476 50 0.013266211835167257 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1892 51 0.01323308417507445 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1683 52 0.013004528563591385 QueryLikelihoodModelStemNoStop
187 Q0 CACM-407 53 0.013002717138154832 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1714 54 0.012746003751933964 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1690 55 0.012746003751933964 QueryLikelihoodModelStemNoStop
187 Q0 CACM-774 56 0.012500905712718278 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2727 57 0.012151344135716927 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1963 58 0.012037942749755315 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1112 59 0.01154117867661637 QueryLikelihoodModelStemNoStop
187 Q0 CACM-98 60 0.011207802264442415 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2069 61 0.01101785486526065 QueryLikelihoodModelStemNoStop
187 Q0 CACM-3000 62 0.010836050471488164 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1586 63 0.010656643417636311 QueryLikelihoodModelStemNoStop
187 Q0 CACM-308 64 0.010320177455615148 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2058 65 0.010157155712718278 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1834 66 0.010129139155491696 QueryLikelihoodModelStemNoStop
187 Q0 CACM-3080 67 0.010003622850873107 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2246 68 0.009850296273921403 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2684 69 0.00956335209300315 QueryLikelihoodModelStemNoStop
187 Q0 CACM-3079 70 0.009286619998432563 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1846 71 0.009031400628650883 QueryLikelihoodModelStemNoStop
187 Q0 CACM-3133 72 0.00902958920321433 QueryLikelihoodModelStemNoStop
187 Q0 CACM-3136 73 0.008967328666815863 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1662 74 0.008905015301759373 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1854 75 0.008741087703376331 QueryLikelihoodModelStemNoStop
187 Q0 CACM-694 76 0.008667572379384945 QueryLikelihoodModelStemNoStop
187 Q0 CACM-3145 77 0.008554443004383922 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2547 78 0.008444275579713273 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2227 79 0.008444275579713273 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1667 80 0.00844246415427672 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1087 81 0.00833423904605161 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2989 82 0.008300589478580362 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1676 83 0.008265429002561612 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1675 84 0.0082287538139841 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1665 85 0.008145874872748867 QueryLikelihoodModelStemNoStop
187 Q0 CACM-3134 86 0.008127717138154831 QueryLikelihoodModelStemNoStop
187 Q0 CACM-3178 87 0.00802559707074297 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1691 88 0.007865620363961282 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1673 89 0.007647964536247689 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1916 90 0.007559950960320274 QueryLikelihoodModelStemNoStop
187 Q0 CACM-3143 91 0.007559950960320274 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1668 92 0.007304276499235131 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1748 93 0.0071982890938743875 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1674 94 0.007184131867425504 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1669 95 0.00714376285557542 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2850 96 0.006991058737264511 QueryLikelihoodModelStemNoStop
187 Q0 CACM-679 97 0.006967002852440545 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2277 98 0.006967002852440545 QueryLikelihoodModelStemNoStop
187 Q0 CACM-2865 99 0.006917610755176108 QueryLikelihoodModelStemNoStop
187 Q0 CACM-1672 100 0.006915799329739554 QueryLikelihoodModelStemNoStop

For query : 


For query : 


For query : computational complexity, intractability, class-complete reductions,


For query : algorithms and efficiency

191 Q0 CACM-1546 1 0.06500271713815484 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1016 2 0.055322771787043326 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1251 3 0.05508927432630325 QueryLikelihoodModelStemNoStop
191 Q0 CACM-371 4 0.054169383804821496 QueryLikelihoodModelStemNoStop
191 Q0 CACM-409 5 0.051666497691692174 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1432 6 0.0514923942165977 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2821 7 0.04925148136960702 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2370 8 0.04815720527533092 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1703 9 0.046696857138265775 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1293 10 0.045617657938592404 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1204 11 0.045351554347457156 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2822 12 0.04505584493952299 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2915 13 0.04483664333407932 QueryLikelihoodModelStemNoStop
191 Q0 CACM-813 14 0.0448293976323331 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2979 15 0.044649684536539634 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2154 16 0.04235256186716856 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2554 17 0.0422617742653376 QueryLikelihoodModelStemNoStop
191 Q0 CACM-721 18 0.042212320771383594 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2764 19 0.042135969618657565 QueryLikelihoodModelStemNoStop
191 Q0 CACM-298 20 0.04194272957271396 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1250 21 0.041937295296404296 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1930 22 0.04184345743365443 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1158 23 0.04127346412071438 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1195 24 0.04095212759150999 QueryLikelihoodModelStemNoStop
191 Q0 CACM-59 25 0.04062771713815483 QueryLikelihoodModelStemNoStop
191 Q0 CACM-626 26 0.04062771713815483 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2756 27 0.04000362285087311 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2476 28 0.039798635505501764 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2713 29 0.03939575081937595 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1900 30 0.03923681790909036 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1711 31 0.03920684845211681 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1680 32 0.038247974095702936 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1520 33 0.03823710554308361 QueryLikelihoodModelStemNoStop
191 Q0 CACM-3183 34 0.037508151414464494 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2236 35 0.03750271713815483 QueryLikelihoodModelStemNoStop
191 Q0 CACM-84 36 0.03750271713815483 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2799 37 0.036940875309000955 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2947 38 0.03612016823829388 QueryLikelihoodModelStemNoStop
191 Q0 CACM-3028 39 0.036119262525575596 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1696 40 0.03611654538742077 QueryLikelihoodModelStemNoStop
191 Q0 CACM-23 41 0.03611292253654766 QueryLikelihoodModelStemNoStop
191 Q0 CACM-320 42 0.035623684057910596 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2803 43 0.03545726259270028 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2261 44 0.035277657818485304 QueryLikelihoodModelStemNoStop
191 Q0 CACM-3023 45 0.035277657818485304 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1970 46 0.0348241457095834 QueryLikelihoodModelStemNoStop
191 Q0 CACM-3092 47 0.034718700703978714 QueryLikelihoodModelStemNoStop
191 Q0 CACM-694 48 0.03467028951753978 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1874 49 0.033823180316198596 QueryLikelihoodModelStemNoStop
191 Q0 CACM-40 50 0.033342390460516104 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2069 51 0.03305356459578195 QueryLikelihoodModelStemNoStop
191 Q0 CACM-618 52 0.03305356459578195 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1933 53 0.03274015293866823 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2623 54 0.032507245701746214 QueryLikelihoodModelStemNoStop
191 Q0 CACM-980 55 0.03250362285087311 QueryLikelihoodModelStemNoStop
191 Q0 CACM-86 56 0.03250271713815483 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1243 57 0.03250181142543655 QueryLikelihoodModelStemNoStop
191 Q0 CACM-3098 58 0.031975364529218585 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1928 59 0.03178774061767883 QueryLikelihoodModelStemNoStop
191 Q0 CACM-3020 60 0.031714562774916945 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1553 61 0.03171275134948039 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2399 62 0.03171093992404384 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1764 63 0.03162977303608611 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1697 64 0.03145976431769029 QueryLikelihoodModelStemNoStop
191 Q0 CACM-796 65 0.031096919361640177 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1476 66 0.030962343792281997 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1032 67 0.030960532366845445 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2813 68 0.03095600380325406 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1653 69 0.030776476470976984 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2572 70 0.030669434485673337 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1465 71 0.030664905922081955 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1420 72 0.030664905922081955 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1719 73 0.030476901414464495 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2968 74 0.030382888902883702 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1769 75 0.030382888902883702 QueryLikelihoodModelStemNoStop
191 Q0 CACM-605 76 0.03037836033929232 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2276 77 0.030239803841281096 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2307 78 0.030239803841281096 QueryLikelihoodModelStemNoStop
191 Q0 CACM-3170 79 0.03023618099040799 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1344 80 0.03023618099040799 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1489 81 0.02989230317301058 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2812 82 0.029554511672637316 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2019 83 0.02955088882176421 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2389 84 0.02955088882176421 QueryLikelihoodModelStemNoStop
191 Q0 CACM-975 85 0.029547265970891103 QueryLikelihoodModelStemNoStop
191 Q0 CACM-3046 86 0.02922072884781363 QueryLikelihoodModelStemNoStop
191 Q0 CACM-3139 87 0.02910991188824996 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1252 88 0.02902238570644853 QueryLikelihoodModelStemNoStop
191 Q0 CACM-3117 89 0.028896134590635104 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1674 90 0.028736527469702015 QueryLikelihoodModelStemNoStop
191 Q0 CACM-3013 91 0.0286226921902858 QueryLikelihoodModelStemNoStop
191 Q0 CACM-265 92 0.02857505142230168 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1937 93 0.028266303841527052 QueryLikelihoodModelStemNoStop
191 Q0 CACM-1621 94 0.028264492416090498 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2035 95 0.027768875670057046 QueryLikelihoodModelStemNoStop
191 Q0 CACM-695 96 0.027602491037106002 QueryLikelihoodModelStemNoStop
191 Q0 CACM-3025 97 0.027520473214973726 QueryLikelihoodModelStemNoStop
191 Q0 CACM-3060 98 0.02747022300870403 QueryLikelihoodModelStemNoStop
191 Q0 CACM-2607 99 0.0274675058705492 QueryLikelihoodModelStemNoStop
191 Q0 CACM-855 100 0.027375666754377793 QueryLikelihoodModelStemNoStop

For query : 


For query : 


For query : </DOC>


For query : <DOC>


For query : <DOCNO> 22 </DOCNO>

196 Q0 CACM-224 1 0.1987406280298247 QueryLikelihoodModelStemNoStop
196 Q0 CACM-221 2 0.1857233428414685 QueryLikelihoodModelStemNoStop
196 Q0 CACM-229 3 0.18200633998902796 QueryLikelihoodModelStemNoStop
196 Q0 CACM-227 4 0.18200633998902796 QueryLikelihoodModelStemNoStop
196 Q0 CACM-223 5 0.18200633998902796 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2294 6 0.1750190199670838 QueryLikelihoodModelStemNoStop
196 Q0 CACM-228 7 0.17500633998902793 QueryLikelihoodModelStemNoStop
196 Q0 CACM-225 8 0.15690289171316588 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2227 9 0.14073792632855453 QueryLikelihoodModelStemNoStop
196 Q0 CACM-226 10 0.13788512786781582 QueryLikelihoodModelStemNoStop
196 Q0 CACM-22 11 0.13382986940079264 QueryLikelihoodModelStemNoStop
196 Q0 CACM-220 12 0.13382986940079264 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2252 13 0.12472093413685471 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2223 14 0.12093747825988575 QueryLikelihoodModelStemNoStop
196 Q0 CACM-222 15 0.11608501426220273 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2255 16 0.0928634828461708 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2236 17 0.08750633998902793 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2295 18 0.0784546158510969 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2299 19 0.07460918390151004 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2230 20 0.06754695893595997 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2253 21 0.06106512087311679 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2264 22 0.04593568730881586 QueryLikelihoodModelStemNoStop
196 Q0 CACM-32 23 0.0448293976323331 QueryLikelihoodModelStemNoStop
196 Q0 CACM-99 24 0.0448293976323331 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2254 25 0.04084856488769786 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2289 26 0.035046242948689466 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2922 27 0.034482376947752844 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2246 28 0.03447603695872491 QueryLikelihoodModelStemNoStop
196 Q0 CACM-98 29 0.03362340679332724 QueryLikelihoodModelStemNoStop
196 Q0 CACM-36 30 0.03250181142543655 QueryLikelihoodModelStemNoStop
196 Q0 CACM-55 31 0.03250181142543655 QueryLikelihoodModelStemNoStop
196 Q0 CACM-1730 32 0.03250181142543655 QueryLikelihoodModelStemNoStop
196 Q0 CACM-75 33 0.031709128498607284 QueryLikelihoodModelStemNoStop
196 Q0 CACM-1722 34 0.030138790320153767 QueryLikelihoodModelStemNoStop
196 Q0 CACM-77 35 0.028265398128808777 QueryLikelihoodModelStemNoStop
196 Q0 CACM-918 36 0.02708423904605161 QueryLikelihoodModelStemNoStop
196 Q0 CACM-190 37 0.02708423904605161 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2021 38 0.026807746562213314 QueryLikelihoodModelStemNoStop
196 Q0 CACM-56 39 0.026000905712718278 QueryLikelihoodModelStemNoStop
196 Q0 CACM-57 40 0.026000905712718278 QueryLikelihoodModelStemNoStop
196 Q0 CACM-843 41 0.026000905712718278 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2012 42 0.025492007503867927 QueryLikelihoodModelStemNoStop
196 Q0 CACM-212 43 0.025000905712718277 QueryLikelihoodModelStemNoStop
196 Q0 CACM-199 44 0.025000905712718277 QueryLikelihoodModelStemNoStop
196 Q0 CACM-31 45 0.025000905712718277 QueryLikelihoodModelStemNoStop
196 Q0 CACM-739 46 0.025000905712718277 QueryLikelihoodModelStemNoStop
196 Q0 CACM-569 47 0.025000905712718277 QueryLikelihoodModelStemNoStop
196 Q0 CACM-29 48 0.025000905712718277 QueryLikelihoodModelStemNoStop
196 Q0 CACM-219 49 0.025000905712718277 QueryLikelihoodModelStemNoStop
196 Q0 CACM-235 50 0.025000905712718277 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2201 51 0.024869727967170015 QueryLikelihoodModelStemNoStop
196 Q0 CACM-44 52 0.024076791212228905 QueryLikelihoodModelStemNoStop
196 Q0 CACM-34 53 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-211 54 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-37 55 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-9 56 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-25 57 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-19 58 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-81 59 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-101 60 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-882 61 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-499 62 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-61 63 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-72 64 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-7 65 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-4 66 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-5 67 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-13 68 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-195 69 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-197 70 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-10 71 0.02407497978679235 QueryLikelihoodModelStemNoStop
196 Q0 CACM-213 72 0.02321519142700399 QueryLikelihoodModelStemNoStop
196 Q0 CACM-173 73 0.02321519142700399 QueryLikelihoodModelStemNoStop
196 Q0 CACM-24 74 0.02321519142700399 QueryLikelihoodModelStemNoStop
196 Q0 CACM-73 75 0.02321519142700399 QueryLikelihoodModelStemNoStop
196 Q0 CACM-807 76 0.02321519142700399 QueryLikelihoodModelStemNoStop
196 Q0 CACM-191 77 0.02321519142700399 QueryLikelihoodModelStemNoStop
196 Q0 CACM-1562 78 0.02241469881616655 QueryLikelihoodModelStemNoStop
196 Q0 CACM-775 79 0.02241469881616655 QueryLikelihoodModelStemNoStop
196 Q0 CACM-1702 80 0.02241469881616655 QueryLikelihoodModelStemNoStop
196 Q0 CACM-1701 81 0.02241469881616655 QueryLikelihoodModelStemNoStop
196 Q0 CACM-233 82 0.02241469881616655 QueryLikelihoodModelStemNoStop
196 Q0 CACM-28 83 0.02241469881616655 QueryLikelihoodModelStemNoStop
196 Q0 CACM-193 84 0.02241469881616655 QueryLikelihoodModelStemNoStop
196 Q0 CACM-218 85 0.02241469881616655 QueryLikelihoodModelStemNoStop
196 Q0 CACM-3 86 0.02241469881616655 QueryLikelihoodModelStemNoStop
196 Q0 CACM-198 87 0.021667572379384943 QueryLikelihoodModelStemNoStop
196 Q0 CACM-200 88 0.021667572379384943 QueryLikelihoodModelStemNoStop
196 Q0 CACM-201 89 0.021667572379384943 QueryLikelihoodModelStemNoStop
196 Q0 CACM-18 90 0.021667572379384943 QueryLikelihoodModelStemNoStop
196 Q0 CACM-476 91 0.021667572379384943 QueryLikelihoodModelStemNoStop
196 Q0 CACM-930 92 0.021667572379384943 QueryLikelihoodModelStemNoStop
196 Q0 CACM-62 93 0.021667572379384943 QueryLikelihoodModelStemNoStop
196 Q0 CACM-49 94 0.021667572379384943 QueryLikelihoodModelStemNoStop
196 Q0 CACM-194 95 0.021667572379384943 QueryLikelihoodModelStemNoStop
196 Q0 CACM-8 96 0.020968647648202148 QueryLikelihoodModelStemNoStop
196 Q0 CACM-50 97 0.020968647648202148 QueryLikelihoodModelStemNoStop
196 Q0 CACM-47 98 0.020968647648202148 QueryLikelihoodModelStemNoStop
196 Q0 CACM-234 99 0.020968647648202148 QueryLikelihoodModelStemNoStop
196 Q0 CACM-2 100 0.020968647648202148 QueryLikelihoodModelStemNoStop

For query : 


For query : 


For query : I am interested in hidden-line and hidden-surface algorithms for

199 Q0 CACM-2471 1 0.17264143855425618 QueryLikelihoodModelStemNoStop
199 Q0 CACM-1457 2 0.1637344979361251 QueryLikelihoodModelStemNoStop
